title,question,context,text,Source,Source URL,Organization,Country,Last Retrieved Time,answer_start,id
General,I’m pregnant and am in a high-risk group as I have an underlying medical condition. What should I do?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","If you are expecting and have an underlying medical condition, contracting the new coronavirus could be harmful to you. You would therefore be categorised as being at especially high risk.

We would strongly urge you to follow our recommendations for people at especially high risk.
If you experience symptoms of illness, contact your gynaecologist immediately to discuss the necessary steps.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,Are6ZZRAywW5QGmL4Q9p7a
General,I’m pregnant and infected with the new coronavirus and the baby is due. What should I do?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","You should self-isolate at home and notify your gynaecologist straight away, as well as the hospital where you are due to give birth. If you have to go to the hospital or medical practice before the due date, or as an emergency case, call beforehand and tell them that you have tested positive for coronavirus. You will then be told what to do next. Travel to the appointment by car if at all possible.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,CLjgmAxjzX3sQPydyRgk6U
General,I’m pregnant and still going to work. Does that pose a threat to me and my unborn child?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","There is no evidence at present that pregnant women are at higher risk of contracting the new coronavirus. Pregnant women can still go to work as long as their employer respects the applicable rules on hygiene and social distancing. If these measures are not observed in the workplace, pregnant women are afforded special protection under the Maternity Health and Safety Ordinance.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,4R98xtz8yj45AjkZ3ykaE5
General,What are the symptoms of coronavirus disease?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","The symptoms are very variable, non-specific and can vary in severity. The following symptoms can occur:

Cough (usually dry)
Sore throat
Shortness of breath
High temperature, feverishness
Muscle ache
More rarely:

Headache
Gastrointestinal symptoms
Conjunctivitis
Head cold
Loss of sense of smell and/or taste
Complications such as pneumonia are also possible.

Nor everyone with symptoms will be tested for the new coronavirus. However, if you experience one or more of the above symptoms, there is a high likelihood that you have contracted the new coronavirus.

You have to stay at home for 10 days once one of these symptoms occurs. Follow the instructions on self-isolation. Avoid all contact with other people during this time. Stay at home for a further 48 hours after you have recovered.

Most people will only experience a mild illness. However, in particular those over the age of 65, or those with an underlying medical condition could become seriously ill. Further information can be found under People at especially high risk and COVID-19, symptoms and treatment, origins of the new coronavirus.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,Vi4QU3yD9LnNaYTNwPC6x7
General,I have a high temperature and a cough. What should I do?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","As well as a cough and/or a high temperature, other indications of a coronavirus infection may include a sore throat, shortness of breath, feverishness or muscle ache.

You can be infected with coronavirus without experiencing strong symptoms. Sometimes only one of the symptoms may occur.

If you experience one of these symptoms, you must self-isolate at home so as not to infect other people. Avoid contact with other people as much as possible. If you only experience mild symptoms, you can look after yourself at home. Please follow the instructions provided under self-isolation and self-quarantine.

If you are at high risk of becoming seriously ill or your symptoms get worse, call your doctor. They will then decide whether you need a medical examination or whether it is sufficient for you to stay at home and nurse yourself.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,9UrdwhhsyQLSNE47ipZMmU
General,What should I do if I’ve been in contact with a person displaying coronavirus symptoms?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Do you live in the same household as this person?

Or have you had physical contact (e.g. hug, kiss) with someone who then experienced coronavirus symptoms 24 hours later?

If the answer to either of those questions is ‘yes’, there is a high likelihood that that you have contracted the virus. It is therefore important that you don’t infect anyone else. Quarantine yourself at home.

You can find information on what that involves under Self-isolation and Self-quarantine. Carefully follow the instructions.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,S4d6KkcpMFPe7GxePPWJ7A
General,How is an infection with the new coronavirus detected?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Every suspected case of infection with the new coronavirus must be investigated by a doctor. The doctor will ask questions about travel, contact with other people and symptoms such as fever, coughing or respiratory problems.

Laboratory testing is the only way of obtaining conclusive confirmation. A lab test can be done, for example, with a nose and throat swab (nasopharyngeal swab). If the lab confirms infection, the person who has contracted the disease will be isolated in accordance with the cantonal medical officer’s instructions.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,YAVnE9M6fbwFfZq6Uu7kK8
General,What treatment is there for the new coronavirus disease?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","At the moment there is no specific treatment for the disease caused by the coronavirus. Treatment is limited to easing the symptoms. To protect other people, those infected are placed in isolation. In serious cases, patients usually require intensive care, which may involve artificial ventilation.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,9NQHScyzdEgkHCvjsPJXkW
General,Can COVID-19 (new coronavirus disease) be treated with antibiotics?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No. Antibiotics only work for bacteria, not viruses. For this reason it is not possible to cure the new coronavirus disease with antibiotics.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,RWd7TJZigFhkofKjrZjE4B
General,Is there a connection between Ibuprofen and COVID-19?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","There is no scientific data to indicate that such a connection exists at the present time. There is no demonstrable proof that Ibuprofen has an effect on the progression of COVID-19.

Instead it is important to know whether patients ill with COVID-19 have any pre-existing conditions or are currently suffering from any other diseases. As is always the case, the treatment will then be carefully adapted to the patient’s situation.

We recommend that you always keep a list of any medication that you have taken. You should list any medication prescribed by a doctor, as well as any medication you have taken yourself.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,oPayA2HAZsxBPHByLgJ6TT
General,"What is ’self-isolation’, and what does it involve for me?","Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","If someone experiences minor symptoms of illness (a cough (irritating dry cough), sore throat, shortness of breath and/or high temperature, feverishness, muscle ache), they will not be tested for the novel coronavirus (unless they are at risk because they have an underlying, pre-existing condition). This person then remains voluntarily in so-called self-isolation at home, minimising their contact with other people, including those living in the same household. This way they can avoid infecting others.

You can end the period of self-isolation yourself once you have been free of symptoms for 48 hours (see the page on ‘Self-isolation and self-quarantine’).

People with symptoms of illness for whom a doctor has decided a test is necessary: If the test is positive, the person remains isolated until 48 hours after they have recovered, and at least ten days from the moment their symptoms of illness appeared (see the fact sheet on ‘self-isolation’ further down in the Documents tab). Because it is not clear when the risk of passing on the infection ends, even after this they should continue to follow the rules of hygiene and how to behave.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,8ezvfoeBo5US7Zbdnr7ooi
General,"What is quarantine, and what do I have to bear in mind?","Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","In voluntary quarantine, the people who live with or have intimate contact with a person with the disease stay at home voluntarily and minimise their contact with other people (see the page on ‘Self-isolation and self-quarantine’ and the fact sheet on ‘Self-quarantine’ further down in the Documents tab).

If members of a family living together in the same household are in voluntary quarantine, the healthy members can continue to have contact with each other. The person with the disease, however, should remain in self-isolation and avoid contact with the others (see the page on ‘Self-isolation and self-quarantine’ and the fact sheet on ‘Self-isolation’ further down in the Documents tab).

The healthy family members can come out of quarantine if they have not developed symptoms after ten days. Ten days is the period within which most people display the first symptoms.

If symptoms of illness arise during quarantine, the person affected must also go into self-isolation. They only have to go to the doctor if their state of health requires or if they are a person at especially high risk.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,mFsykKZgSRzJe6QQweUEay
General,Should I wear a hygienic mask?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, healthy people should not wear hygiene masks (surgical masks) in public. If you are in good health, they do not protect you effectively from infection with respiratory viruses (i.e. for your own protection). Wearing a mask can therefore give you a false sense of security.
Excluded from this recommendation:

If you have a respiratory condition: A face mask can prevent someone who is ill from infecting others. This means you should wear one if you cannot keep at least two metres away from other people (e.g. at home, at the doctor’s, pharmacy, or when using public transport to get to and from a visit to the doctor).
If you have to wear a mask at work, e.g. healthcare personnel or care workers looking after people in poor health.
Bear in mind: If you see someone wearing a face mask, it doesn’t mean that the person is infected with the coronavirus. There maybe various reasons for wearing a mask. Whatever the reason, be friendly and supportive.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,EQgvKASqVDec5gdQ5UqoS8
General,How can the new coronavirus be rendered harmless?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","If clothes or body parts have been contaminated with the new coronavirus (for example by excretions), you should wash them with soap and water. You can clean objects and surfaces with commercially available cleaning agents.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,HKSdHxpUJGgNzJFNXYKiQ7
General,How can the coronavirus be removed from surfaces or laundry?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","To be on the safe side, clean household appliances and surfaces that could be contaminated with the virus – and that you use or touch often – regularly and thoroughly. You can use a regular cleaning product.

Wash crockery, glasses, cups and kitchen utensils in the dishwasher or by hand with washing-up liquid after use.

Wash your clothing, bed linen and bath towels regularly in the washing machine.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,EMgwJJYmfuLgpxVA6XCsfD
General, Does a private meal with friends count as a prohibited event?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Private meals do not fall under the ban. But in this critical situation, we must all keep our social interactions to an absolute minimum. We are therefore appealing to your sense of responsibility: avoid all social interaction that is not absolutely necessary.

Follow the rules on hygiene and keep a distance of at least 2 metres from others at all times.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,oCwZEeogy9aL2hM2dDYtRU
General, Can I still meet up with my friends?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","As a general rule, stay at home. Particularly if you are ill or over the age of 65, you should only leave the home in exceptional circumstances.

Gatherings of more than five people in public are prohibited. This rule also applies to large families or households. The police can issue you with a fine if you do not follow these rules.

If you do meet up with up to four other friends, you must also keep a distance of at least two metres. Naturally, normal contact such as a mother holding hands with her child or a husband supporting his sight-impaired wife while out walking, is still allowed.

Keep your social interactions to an absolute minimum. That means:

No drinks after work with our colleagues
No private parties
No playing soccer with friends
No invitations to children’s birthday parties
Do not meet in groups of more than five people and keep at least two metres apart and follow the rules on hygiene and social distancing.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,9BgBxywMXxddg6rCsPNq3C
General, Are children still allowed to meet up with friends to play?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","We understand that looking after children poses a challenge in the current situation. However, it is important that no large groups of children gather in parks or other public spaces. Gatherings of small groups of no more than five children are permitted. But it is important that parents or other adults do not gather too. Older people or those at especially high risk are not allowed to have contact with children.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,njvkkY97Jsy7bccSRPiQBP
General," Can I still go to a concert, the theatre, a party or an open day?","Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, that’s not possible right now. The following events, for example, are not permitted:

Concerts
Conferences
Theatre performances
Cinema performances
Circuses
Parties
Sports events
Demonstrations
Street or village parties
Fairs and farmers’ markets
Company events
Open days",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,EW2JnF2uC8EnZKoMzKSbG4
General, We are organising a demonstration – it that still ok?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, organising or participating in demonstrations is not allowed.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,67rEgVhSiJTKWbwSQdbM4E
General, Can I go to a place of worship?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Religious services are not permitted. However, you may visit a place of worship if you are alone.

If you still come into contact with other people, keep at least two metres apart, and follow the rules on hygiene and social distancing.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,fqApdEpjKE9jnwxauc4LeP
General, Can I organise an Annual General Meeting or attend one?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, neither is possible. AGMs at which delegates attend in person are prohibited; if one is to go ahead, special authorisation must be obtained from the relevant cantonal authority. There is no problem however if delegates exercise their rights in writing or electronically, or through an independent shareholder proxy designated by the organiser.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,Gm6y6A4otbbtbNquj6SdM5
General, Can I still take my driving lessons?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, driving lessons are not allowed.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,daseUwVkuTs4fx4iYDuohF
General, Are taxi firms and other private transport services also covered by the ban?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","No, they can continue to operate. But the FOPH’s rules must be strictly adhered to including maintaining an appropriate distance between people.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,ZGcx8YJQz77gYu5bFZisgU
General, Establishments providing personal services involving physical contact have to close. Which businesses are affected and which aren’t?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Service providers affected include hairdressers, massage and tattoo parlours, cosmetic studios and driving schools. Establishments offering only advisory services are not included. In going about their business, all these establishments must follow the FOPH’s recommendations. Rules on hygiene must be adhered to and people must keep sufficient distance from one another",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,kjUBYwCvdzfwQuXCvGEBB5
General, What is the situation regarding stores that also stock products other than everyday items? Do sections containing non-essential items have to be blocked off?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Stores with assorted product ranges may only sell items for everyday use. Sections containing other products must be closed or blocked off wherever possible. Large retailers with flower shops in their stores must block these off and close them. Department stores with food sections on the ground floor or in the basement, for example, may stay open, but all other floors must remain closed.

Where stores offer a large blend of  products in the same section, the store must undertake practicable measures to ensure that non-essential items are blocked off, e.g.  large areas with perfumes and the like in drug stores, toy or clothes sections in supermarkets. These types of product may no longer be sold. The store must block off such sections or cover the shelves.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,bjJBsiyu697LEbrCHdiKSB
General, Can bakeries and butchers also stay open?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Yes, these are considered food stores and therefore do not have to close. However, bakeries may only sell goods over the counter. If they have a café section, that must remain closed.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,Wu2729KBqpcQpAL79feYoL
General, Are commercial enterprises covered by the ban?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Commercial enterprises not accessible to the public, do not have to close and can continue to operate.

Commercial enterprises accessible to the public, must close those parts accessible to the public, e.g. electrical stores or garden centres.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,H8dAyAHvgrfxUSFWqCPX7j
General, What are the rules for construction sites?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Construction sites are not affected by the new rules and do not have to close. However, the rules on hygiene and social distancing must be respected. If this is not possible in the normal course of operation, the following measures must be taken:

Number of workers on site must be limited
Way in which construction site and operations are organised must be adapted
Gatherings of more than five people in canteen/rest area must be prevented (more than five people can still be present in large canteens as long as they keep their distance)
These measures are likely to complicate the construction process. However, construction site operators must take this into account given the need to reduce the risk of transmitting the virus. If workers are unable to adhere to the rules on hygiene and social distancing despite these measures, the relevant cantonal authorities may decide to shut down the site.",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,gze7AciruieJXMwstRSRc6
General," Are internal meetings allowed? If so, under what conditions?","Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Internal meetings are still allowed. But those attending the meeting must follow the rules on hygiene and social distancing (i.e. washing hands, not shaking hands, keeping a distance). As a guideline roughly 4m",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,fDNimxxwspTtrZChw4vcnF
General, What rules apply to the hospitality and catering industry?,"Yes. The likelihood of an infected person contaminating commercial goods is low and the risk of catching the virus that causes COVID-19 from a package that has been moved, travelled, and exposed to different conditions and temperature is also low. ","Restaurants serving guests on the premises must close. The following catering outlets may continue to operate:

Snack bars (without seating) such as:
Take away establishments
Food trucks
Establishments from which meals can be ordered for collection
Staff canteens
Meal delivery services
Restaurants serving hotel guests",Website,https://www.who.int/news-room/q-a-detail/q-a-coronaviruses,WHO,International,2020-03-20 11:43:00.000000,-1,cRTui6uqfMN52yiMCDbD4m
Info from Government,What is Novel Coronavirus,"A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.

A diagnosis with coronavirus 229E, NL63, OC43, or HKU1 is not the same as a COVID-19 diagnosis. Patients with COVID-19 will be evaluated and cared for differently than patients with common coronavirus diagnosis.","A novel coronavirus is a new coronavirus that has not been previously identified. The virus causing coronavirus disease 2019 (COVID-19), is not the same as the coronaviruses that commonly circulate among humans and cause mild illness, like the common cold.

A diagnosis with coronavirus 229E, NL63, OC43, or HKU1 is not the same as a COVID-19 diagnosis. Patients with COVID-19 will be evaluated and cared for differently than patients with common coronavirus diagnosis.",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,cu3xSTY8MK7yvGnBSBxmqx
Info from Government,"Why is disease called coronavirus diease 2019, COVID - 2019","On February 11, 2020 the World Health Organization announced an official name for the disease that is causing the 2019 novel coronavirus outbreak, first identified in Wuhan China. The new name of this disease is coronavirus disease 2019, abbreviated as COVID-19. In COVID-19, ‘CO’ stands for ‘corona,’ ‘VI’ for ‘virus,’ and ‘D’ for disease. Formerly, this disease was referred to as “2019 novel coronavirus” or “2019-nCoV”.
There are many types of human coronaviruses including some that commonly cause mild upper-respiratory tract illnesses. COVID-19 is a new disease, caused be a novel (or new) coronavirus that has not previously been seen in humans. The name of this disease was selected following the World Health Organization (WHO) best practice
external icon
 for naming of new human infectious diseases.","On February 11, 2020 the World Health Organization announced an official name for the disease that is causing the 2019 novel coronavirus outbreak, first identified in Wuhan China. The new name of this disease is coronavirus disease 2019, abbreviated as COVID-19. In COVID-19, ‘CO’ stands for ‘corona,’ ‘VI’ for ‘virus,’ and ‘D’ for disease. Formerly, this disease was referred to as “2019 novel coronavirus” or “2019-nCoV”.
There are many types of human coronaviruses including some that commonly cause mild upper-respiratory tract illnesses. COVID-19 is a new disease, caused be a novel (or new) coronavirus that has not previously been seen in humans. The name of this disease was selected following the World Health Organization (WHO) best practice
external icon
 for naming of new human infectious diseases.",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,NgzV4f6YLPpQxQVMbJh6ZQ
Info from Government,Can CoVID-19 be caught from a person who has no symptoms? ,"The main way the disease spreads is through respiratory droplets
expelled by someone who is coughing. The risk of catching COVID-19
from someone with no symptoms at all is very low. However, many
people with COVID-19 experience only mild symptoms. This is
particularly true at the early stages of the disease. It is therefore
possible to catch COVID-19 from someone who has, for example, just
a mild cough and does not feel ill. ","The main way the disease spreads is through respiratory droplets
expelled by someone who is coughing. The risk of catching COVID-19
from someone with no symptoms at all is very low. However, many
people with COVID-19 experience only mild symptoms. This is
particularly true at the early stages of the disease. It is therefore
possible to catch COVID-19 from someone who has, for example, just
a mild cough and does not feel ill. ",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,85UvCLGN7hP8qxcCjTwyd6
Info from Government,Can I catch COVID-19 from the feces of someone with the disease?,"The risk of catching COVID-19 from the feces of an infected person
appears to be low. While initial investigations suggest the virus may
be present in feces in some cases, spread through this route is not a 
main feature of the outbreak. The ongoing research on the ways
COVID-19 is spread and will continue to share new findings. Because
this is a risk, however, it is another reason to clean hands regularly,
after using the bathroom and before eating. ","The risk of catching COVID-19 from the feces of an infected person
appears to be low. While initial investigations suggest the virus may
be present in feces in some cases, spread through this route is not a 
main feature of the outbreak. The ongoing research on the ways
COVID-19 is spread and will continue to share new findings. Because
this is a risk, however, it is another reason to clean hands regularly,
after using the bathroom and before eating. ",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,7ktc27267iizYbvrWjHYMB
Info from Government,What can I do to protect myself and prevent the spread of disease,"Protection measures for everyone Stay aware of the latest information on the COVID-19 outbreak, available on the national,state and local public health authority. Many countries around the world have seen cases of COVID-19 and several have seen outbreaks. Authorities in China and some other countries have succeeded in slowing or stopping their outbreaks. However, the situation is unpredictable so check regularly for the latest news.","Protection measures for everyone Stay aware of the latest information on the COVID-19 outbreak, available on the national,state and local public health authority. Many countries around the world have seen cases of COVID-19 and several have seen outbreaks. Authorities in China and some other countries have succeeded in slowing or stopping their outbreaks. However, the situation is unpredictable so check regularly for the latest news.",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,DBuGWBFAPg5fQo4J8gvhHD
Info from Government,"Protection measures for persons who are in or have recently visited (past
14 days) areas where COVID-19 is spreading ","Follow the guidance outlined above (Protection measures for
everyone)
o Self-isolate by staying at home if you begin to feel unwell, even
with mild symptoms such as headache, low grade fever (37.3 C
or above) and slight runny nose, until you recover. If it is
essential for you to have someone bring you supplies or to go
out, e.g. to buy food, then wear a mask to avoid infecting other
people.
Why? Avoiding contact with others and visits to medical facilities
will allow these facilities to operate more effectively and help
protect you and others from possible COVID-19 and other
viruses. ","Follow the guidance outlined above (Protection measures for
everyone)
o Self-isolate by staying at home if you begin to feel unwell, even
with mild symptoms such as headache, low grade fever (37.3 C
or above) and slight runny nose, until you recover. If it is
essential for you to have someone bring you supplies or to go
out, e.g. to buy food, then wear a mask to avoid infecting other
people.
Why? Avoiding contact with others and visits to medical facilities
will allow these facilities to operate more effectively and help
protect you and others from possible COVID-19 and other
viruses. ",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,cXrMcDhfgpo2BBs8GnTpCb
Info from Government,How likely am I to catch COVID-19?,"The risk depends on where you are - and more specifically, whether
there is a COVID-19 outbreak unfolding there.
For most people in most locations the risk of catching COVID-19 is
still low. However, there are now places around the world (cities or
areas) where the disease is spreading. For people living in, or visiting,
these areas the risk of catching COVID-19 is higher. Governments
and health authorities are taking vigorous action every time a new
case of COVID-19 is identified. Be sure to comply with any local
restrictions on travel, movement or large gatherings. Cooperating with
disease control efforts will reduce your risk of catching or spreading
COVID-19.","The risk depends on where you are - and more specifically, whether
there is a COVID-19 outbreak unfolding there.
For most people in most locations the risk of catching COVID-19 is
still low. However, there are now places around the world (cities or
areas) where the disease is spreading. For people living in, or visiting,
these areas the risk of catching COVID-19 is higher. Governments
and health authorities are taking vigorous action every time a new
case of COVID-19 is identified. Be sure to comply with any local
restrictions on travel, movement or large gatherings. Cooperating with
disease control efforts will reduce your risk of catching or spreading
COVID-19.",Govt of Karnataka Website,https://www.mohfw.gov.in/pdf/FAQ.pdf,Govt of Karnataka,India,2020-04-03 12:30:15.766562,0,BvrHBB7UviFNoPKVLo5mvN
